履历类别;履历编码;姓名内编号;时间1朝代;时间1年;时间1公历年;时间2朝代;时间2年;时间2公历年;任职方式;任职地;任职职位;任职职位简写;履历特点;职位总序号;官职类别-编码1;来源;页码;衙门;官职类别;官职类别（124）-编码1;地区;地区-编码2;官职名称;官职内-编码3;品级;姓名;又名;任职朝代;任职年;任职西历年;任职月;任职季;任职日;任职西历时间;任职前职位;任职类别;离职朝代;离职年;离职西历年;离职月;离职季;离职日;离职西历时间;离职原因;离职原因简写;备注;出处-person ID;出处-人名权威资料;出处其他;生年;卒年;族;字;号;谥号;曾祖;祖父;父;兄1;兄2;兄3;兄4;兄5;兄6;兄7;兄8;兄9;兄10;兄11;子1;子2;子3;子4;子5;子6;子7;子8;子9;子10;子11;子12;子13;子14;子15;子16;孙1;孙2;孙3;孙4;孙5;孙6;孙7;孙8;孙9;孙10;孙11;孙12;孙13;孙14;孙15;孙16;民族;旗分;先赋;科举朝代;科年;科年公历;科举功名;世袭世职;其他出身;籍贯省;籍贯市;籍贯其他
1;8022;1;;;;咸丰;10;1860;;;奉恩将军;奉恩将军;;280;1;魏秀梅职官表;917;盛京将军;将军;2;盛京;1;盛京将军;111;从一;崇善;;光绪;二十六;1900;八;8;;;;;;;;;;;;;;;;4749;;1832;1908;爱新觉罗;佑庭;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶红;宗室;;;;;;;;;
1;5721;1;乾隆;40;1775;嘉庆;6;1801;;;云骑尉;云骑尉;;223;1;魏秀梅职官表;938;盛京将军;将军;2;盛京;1;盛京将军;53;从一;赛冲阿;;嘉庆;二十三;1818;九;9;;;;;;;;;;;;;;;;59;;;1828;赫舍里;;;襄勤;;;;;;;;;;;;;;;额图浑;;;;;;;;;;;;;;;;特克慎;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
1;4644;1;顺治;;;顺治;4;1647;;;笔帖式;笔帖式;;175;1;;0;将军衙门;将军;2;盛京;1;镇守奉天等处将军;5;从一;达度;达都;康熙;四;1665;三;3;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
1;673;0;;;;;;;;;;;;58;4;魏秀梅职官表;956;奉天府;府尹;1;盛京;1;奉天府府尹;58;正三;五诚额;;嘉庆;十;1805;八;8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
1;5313;1;乾隆;27;1762;乾隆;40;1775;;;三等侍卫;三等侍卫;;212;1;;0;奉天将军;将军;2;盛京;1;奉天将军;42;从一;永铎;;乾隆;五十二;1787;十二;12;;;;;;;;;;;;;;;;13581;;;1834;爱新觉罗;;;;;允禔;允禔;;;;;;;;;;;;绵亘;绵行;绵睢;;;;;;;;;;;;;;奕章;奕幸;;;;;;;;;;;;;;;满洲;镶蓝;宗室;;;;;;;;;
2;516;1;乾隆;57;1792;嘉庆;6;1801;;宗人府;宗人府笔帖式;笔帖式;;59;3;魏秀梅职官表;699;;副都统;3;盛京;1;盛京副都统;59;从二;绪庄;;嘉庆;十八;1813;四;4;二十六;18130526;;调;嘉庆;十九;1814;四;夏;十八;18140606;缘事革职;革;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正蓝;宗室;;;;;;;;;
2;73;0;;;;;;;;;;;;28;3;;;;副都统;3;盛京;1;盛京副都统;28;从二;额尔钦;额尔勤、额尔谨;雍正;二;1724;十二;12;;;步军总尉;;雍正;五;;二;;;;调齐齐哈尔副都统;调;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
1;5574;1;乾隆;;;乾隆;;;;;领催;领催;;219;1;魏秀梅职官表;859;盛京将军;将军;2;盛京;1;盛京将军;49;从一;观明;;嘉庆;十五;1810;八;8;;;;;;;;;;;;;;;;2560;;;1818;瓜尔佳;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
2;849;1;嘉庆;4;1799;嘉庆;14;1809;;;宗人府笔帖式;笔帖式;;73;3;魏秀梅职官表;699;;副都统;3;盛京;1;盛京副都统;73;从二;祥康;;道光;十二;1832;一;1;二十五;18320226;;调;道光;十二;1832;二;春;十四;18320315;调盛京刑部侍郎;调;;;4794;;1780;1843;爱新觉罗;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正蓝;宗室;;;;;;;;;
2;262;1;雍正;5;1727;雍正;8;1730;;;三等侍卫;三等侍卫;;49;3;;;;副都统;3;盛京;1;盛京副都统;49;从二;莽古赉;莽古赍、莽古赖;乾隆;四十;1775;九;9;;;正白旗满洲副都统;授;;四十四;;三;;;;迁宁夏将军;迁;;;0;;;1785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
