履历类别;履历编码;姓名内编号;时间1朝代;时间1年;时间1公历年;时间2朝代;时间2年;时间2公历年;任职方式;任职地;任职职位;任职职位简写;履历特点;职位总序号;官职类别-编码1;来源;页码;衙门;官职类别;官职类别（124）-编码1;地区;地区-编码2;官职名称;官职内-编码3;品级;姓名;又名;任职朝代;任职年;任职西历年;任职月;任职季;任职日;任职西历时间;任职前职位;任职类别;离职朝代;离职年;离职西历年;离职月;离职季;离职日;离职西历时间;离职原因;离职原因简写;备注;出处-person ID;出处-人名权威资料;出处其他;生年;卒年;族;字;号;谥号;曾祖;祖父;父;兄1;兄2;兄3;兄4;兄5;兄6;兄7;兄8;兄9;兄10;兄11;子1;子2;子3;子4;子5;子6;子7;子8;子9;子10;子11;子12;子13;子14;子15;子16;孙1;孙2;孙3;孙4;孙5;孙6;孙7;孙8;孙9;孙10;孙11;孙12;孙13;孙14;孙15;孙16;民族;旗分;先赋;科举朝代;科年;科年公历;科举功名;世袭世职;其他出身;籍贯省;籍贯市;籍贯其他
2;7225;1;嘉庆;2;1797;嘉庆;4;1799;;;领催;领催;世职;639;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;39;从二;春升保;春生保;嘉庆;二十三;1819;十二;12;十八;18190113;;任;道光;八;1828;四;夏;十九;18280601;缘事交部严加议处;;四月二十四日降调;;15668;;;1829;努叶勒春;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;领催;;;;
2;6975;0;;;;;;;;;;;;607;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;7;从二;多奇纳;;雍正;二;1724;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
2;7074;0;;;;;;;;;;;;622;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;22;从二;衮布;;乾隆;三十四;1769;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
2;6972;1;康熙;56;1717;;;;;齐齐哈尔;齐齐哈尔副都统;副都统;;606;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;6;从二;鄂三;;康熙;五十六;1717;;;;;;;;;;;;;;;;;;9868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正蓝;;;;;;;;;;
2;7003;1;乾隆;19;1754;;;;;正蓝旗;正蓝旗蒙古副都统;副都统;副都统-将军;614;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;14;从二;社图肯;舍图肯色图肯;乾隆;二十;1755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
2;7107;0;;;;;;;;;;;;629;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;29;从二;安庆;;乾隆;五十八;1793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7360;1;;;;同治;;;;察哈尔;察哈尔佐领;佐领;;649;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;49;从二;定安;;同治;一;1862;二;2;十七;18620317;;任;同治;四;1865;二;春;三;18650228;原始缘事降调;降;以察哈尔佐领任内有失;;6441;;;;叶赫那拉;静村;;;;;;;;;;;;;;;;;阿杨阿;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
2;6990;0;;;;;;;;;;;;612;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;12;从二;赫雅图;;乾隆;十;1745;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;;;;;;
2;6989;0;;;;;;;;;;;;611;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;11;从二;博尔沙;;雍正;十二;1734;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
2;6977;0;;;;;;;;;;;;609;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;9;从二;额尔钦;额尔勤、额尔谨;雍正;五;1727;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正红;;;;;;;;;;
2;7087;0;;;;;;;;;;;;625;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;25;从二;伍灵阿;;乾隆;五十一;1786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7348;1;道光;12;1832;;;;;;二等侍卫;二等侍卫;;648;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;48;从二;那敷德;那敖德、那福德;咸丰;三;1853;十一;11;六;18531206;;任;同治;一;1862;二;春;;;因病解任;解;离职根据清代各地将军都统大臣年表;;13770;;1832;1862;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
2;7059;0;;;;;;;;;;;;617;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;17;从二;伊柱;;乾隆;二十二;1757;;;;;;;;;;;;;;;;;;14169;;;1768;萨克达;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;;;;;;
2;7060;0;;;;;;;;;;;;618;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;18;从二;化柱;;乾隆;二十二;1757;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
2;7385;0;;;;;;;;;;;;652;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;52;从二;全英;;同治;七;1868;七;7;五;18680822;;任;同治;八;1869;十二;冬;;;卒;卒;离职根据清代各地将军都统大臣年表;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;7108;1;道光;;;道光;18;1838;;镶蓝旗;伊牦驻防镶蓝旗协领;协领;;630;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;30;从二;达明阿;;乾隆;六十;1795;九;9;十八;17951030;;调;嘉庆;三;1798;一;春;十六;17980303;调镶蓝旗汉军副都统;调;;;6230;;;;;;;;;;;;;;;;;;;;;;郭勒敏图;国燤;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;;;;;;
2;7334;1;道光;;;道光;5;1825;;;领催委官;领催;;646;3;魏秀梅职官表;718;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;46;从二;克兴额;克陞额;道光;二十七;1847;二;2;四;18470320;;任;咸丰;一;1852;十一;冬;二十二;18520112;卒;卒;离职根据传包;;65327;;1802;1852;莫勒哲哷;;;;;绅保;郭宁阿;;;;;;;;;;;;贵德;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;领催委官;;;;
2;6968;0;;;;;;;;;;;;602;3;;;;副都统;3;齐齐哈尔;10;齐齐哈尔副都统;2;从二;武礼;;康熙;三十九;1700;;;;;;;;;;;;;;;;;;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
