朝代;年;月;公历年;季;衙门;官职;官职简写;官员;品级;身份;名;又名;民族;旗分;旗分（或）;爵位;科举;科举（其他）
乾隆;十九;八;1754;3;将军衙门;奉天将军;将军;将军;从一;;清葆;;满洲;镶红;;;;
乾隆;二十七;闰五;1762;2;将军衙门;奉天将军;将军;将军;从一;;舍图肯;社图肯、色图恳;满洲;正红;;;;
乾隆;三十二;七;1767;2;将军衙门;奉天将军;将军;将军;从一;;新柱;;满洲;镶黄;;;;
乾隆;三十三;一;1768;4;将军衙门;奉天将军;将军;将军;从一;;明福;;满洲;正黄;;;;
乾隆;三十三;十二;1768;4;将军衙门;奉天将军;将军;将军;从一;宗室;额尔德蒙额;;满洲;镶白;;;;
乾隆;三十四;一;1769;4;将军衙门;奉天将军;将军;将军;从一;宗室;恒禄;恒鲁;满洲;镶蓝;;奉恩辅国公;;
乾隆;三十七;六;1772;2;将军衙门;奉天将军;将军;将军;从一;宗室;增海;;满洲;正蓝;;;;
乾隆;三十八;五;1773;2;将军衙门;奉天将军;将军;将军;从一;宗室;弘晌;;满洲;镶蓝;;;;
乾隆;四十三;十一;1778;4;将军衙门;奉天将军;将军;将军;从一;;福康安;;满洲;镶黄;;闲散袭云骑尉;;
乾隆;四十五;三;1780;1;将军衙门;奉天将军;将军;将军;从一;;索诺穆策凌;;满洲;镶黄;;;;
乾隆;四十七;四;1782;1;将军衙门;奉天将军;将军;将军;从一;;庆贵;;满洲;镶黄;;;荫生;
乾隆;四十七;九;1782;3;将军衙门;奉天将军;将军;将军;从一;宗室;永玮;;满洲;镶蓝;;奉恩辅国公;;
乾隆;五十二;十二;1787;4;将军衙门;奉天将军;将军;将军;从一;宗室;永铎;;满洲;镶蓝;;;;
乾隆;五十二;十二;1787;4;将军衙门;奉天将军;将军;将军;从一;;庆贵;;满洲;镶黄;;;荫生;
乾隆;五十三;十;1788;3;将军衙门;奉天将军;将军;将军;从一;宗室;都尔嘉;;满洲;正白;;奉恩将军;;
乾隆;五十四;四;1789;1;将军衙门;奉天将军;将军;将军;从一;宗室;嵩椿;;满洲;镶蓝;;;;
乾隆;五十六;九;1791;3;将军衙门;盛京将军;将军;将军;从一;宗室;琳宁;;满洲;镶蓝;;;笔帖式;
嘉庆;五;三;1800;1;将军衙门;盛京将军;将军;将军;从一;宗室;晋昌;;满洲;正蓝;;三等侍卫辅国将军;;
嘉庆;八;八;1803;3;将军衙门;盛京将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;十五;八;1810;3;将军衙门;盛京将军;将军;将军;从一;;观明;;满洲;镶黄;;;;
嘉庆;十六;十二;1811;4;将军衙门;盛京将军;将军;将军;从一;;和瑛;和宁;蒙古;镶黄;;;进士;
嘉庆;十九;二;1814;1;将军衙门;盛京将军;将军;将军;从一;宗室;晋昌;;满洲;正蓝;;三等侍卫辅国将军;;
嘉庆;二十二;二;1817;1;将军衙门;盛京将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;二十三;九;1818;3;将军衙门;盛京将军;将军;将军;从一;;赛冲阿;;满洲;正黄;;;;
嘉庆;二十四;九;1819;3;将军衙门;盛京将军;将军;将军;从一;;松筠;;蒙古;正蓝;;;生员;
嘉庆;二十五;四;1820;1;将军衙门;盛京将军;将军;将军;从一;;松菻;松宁;蒙古;正蓝;;;;
道光;二;;1822;;将军衙门;盛京将军;将军;将军;从一;宗室;晋昌;;满洲;正蓝;;三等侍卫辅国将军;;
道光;七;闰五;1827;2;将军衙门;盛京将军;将军;将军;从一;宗室;奕颢;;满洲;镶蓝;;;;
道光;十;;1860;;将军衙门;盛京将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
道光;十;三;1860;1;将军衙门;盛京将军;将军;将军;从一;;瑚松额;;满洲;正黄;;西安驻防前锋;;
道光;十二;三;1832;1;将军衙门;盛京将军;将军;将军;从一;宗室;奕颢;;满洲;镶蓝;;;;
道光;;;;;将军衙门;盛京将军;将军;将军;从一;;瑚松额;;满洲;正黄;;西安驻防前锋;;
道光;十三;四;1833;1;将军衙门;盛京将军;将军;将军;从一;觉罗;宝兴;;满洲;正黄;;;进士;
道光;十五;一;1835;4;将军衙门;盛京将军;将军;将军;从一;宗室;奕经;;满洲;镶红;;;;
道光;十六;九;1836;3;将军衙门;盛京将军;将军;将军;从一;宗室;奕颢;;满洲;镶蓝;;;;
道光;十六;九;1836;3;将军衙门;盛京将军;将军;将军;从一;觉罗;宝兴;;满洲;正黄;;;进士;
道光;;;;;将军衙门;盛京将军;将军;将军;从一;宗室;奕颢;;满洲;镶蓝;;;;
道光;十八;闰四;1838;1;将军衙门;盛京将军;将军;将军;从一;宗室;耆英;;满洲;正蓝;;;荫生;
道光;二十二;一;1842;4;将军衙门;盛京将军;将军;将军;从一;宗室;禧恩;;满洲;正蓝;;;;
道光;二十二;;1842;;将军衙门;盛京将军;将军;将军;从一;宗室;禧恩;;满洲;正蓝;;;;
道光;二十五;九;1845;3;将军衙门;盛京将军;将军;将军;从一;宗室;奕湘;;满洲;正红;;世袭;;
道光;二十七;八;1847;3;将军衙门;盛京将军;将军;将军;从一;宗室;奕兴;;满洲;镶蓝;;;;
咸丰;一;;1851;;将军衙门;盛京将军;将军;将军;从一;;恒毓;;满洲;镶白;;;;
咸丰;;;;;将军衙门;盛京将军;将军;将军;从一;;奕兴;;满洲;;;;;
咸丰;三;;1853;;将军衙门;盛京将军;将军;将军;从一;;书元;;满洲;镶蓝;;;;
咸丰;一;九;1851;3;将军衙门;盛京将军;将军;将军;从一;;奕兴;;满洲;;;;;
咸丰;四;二;1854;1;将军衙门;盛京将军;将军;将军;从一;宗室;英隆;;满洲;镶蓝;;;;
咸丰;四;;1854;;将军衙门;盛京将军;将军;将军;从一;宗室;承志;;满洲;;;;;
咸丰;;;;;将军衙门;盛京将军;将军;将军;从一;宗室;英隆;;满洲;镶蓝;;;;
咸丰;五;;1855;;将军衙门;盛京将军;将军;将军;从一;宗室;奕湘;;满洲;正红;;世袭;;
咸丰;六;三;1856;1;将军衙门;盛京将军;将军;将军;从一;宗室;庆祺;;满洲;正蓝;;;进士;
咸丰;七;三;1857;1;将军衙门;盛京将军;将军;将军;从一;宗室;承志;;满洲;;;;;
咸丰;七;;1857;;将军衙门;盛京将军;将军;将军;从一;宗室;庆祺;;满洲;正蓝;;;进士;
咸丰;八;六;1858;2;将军衙门;盛京将军;将军;将军;从一;宗室;玉明;;满洲;正黄;;;;
咸丰;八;;1858;;将军衙门;盛京将军;将军;将军;从一;宗室;玉明;;满洲;正黄;;;;
咸丰;十;十;1860;3;将军衙门;盛京将军;将军;将军;从一;宗室;玉明;;满洲;正黄;;;;
同治;;;;;将军衙门;盛京将军;将军;将军;从一;宗室;玉明;;满洲;正黄;;;;
同治;四;七;1865;2;将军衙门;盛京将军;将军;将军;从一;;恩合;;蒙古;正黄;;;;
同治;四;十二;1865;4;将军衙门;盛京将军;将军;将军;从一;;都兴阿;;满洲;正白;;;荫生;
同治;七;四;1868;1;将军衙门;盛京将军;将军;将军;从一;宗室;奕榕;;满洲;镶白;;;;
同治;七;七;1868;2;将军衙门;盛京将军;将军;将军;从一;;都兴阿;;满洲;正白;;;荫生;
同治;;;;;将军衙门;盛京将军;将军;将军;从一;;都兴阿;;满洲;正白;;;荫生;
光绪;二;;1876;;将军衙门;盛京将军;将军;将军;从一;;崇厚;;满洲;镶黄;;;举人;
光绪;二;;1876;;将军衙门;盛京将军;将军;将军;从一;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;四;;1878;;将军衙门;盛京将军;将军;将军;从一;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;五;;1879;;将军衙门;盛京将军;将军;将军;从一;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;七;;1881;;将军衙门;盛京将军;将军;将军;从一;;恩福;;满洲;镶黄;;;监生;
光绪;;;;;将军衙门;盛京将军;将军;将军;从一;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;七;;1881;;将军衙门;盛京将军;将军;将军;从一;;崇绮;;满洲;镶黄;;同治四年状元三等承恩公;状元;
光绪;九;;1883;;将军衙门;盛京将军;将军;将军;从一;;庆裕;;满洲;正白;;;翻译生员;
光绪;;;;;将军衙门;盛京将军;将军;将军;从一;;定安;;满洲;正白;;;;
光绪;十五;;1889;;将军衙门;盛京将军;将军;将军;从一;;裕禄;;满洲;正白;;;监生;
光绪;二十一;;1895;;将军衙门;盛京将军;将军;将军;从一;;依克唐阿;;满洲;镶黄;;;;
光绪;二十五;;1899;;将军衙门;盛京将军;将军;将军;从一;;增祺;;满洲;正白;;;;
光绪;二十六;;1900;;将军衙门;盛京将军;将军;将军;从一;宗室;崇善;;满洲;镶红;;考封奉恩将军;;
光绪;二十五;;1899;;将军衙门;盛京将军;将军;将军;从一;;增祺;;满洲;正白;;;;
光绪;;;;;将军衙门;盛京将军;将军;将军;从一;;增祺;;满洲;正白;;;;
光绪;三十一;;1905;;将军衙门;盛京将军;将军;将军;从一;;赵尔巽;;汉军;正蓝;;;进士;
天聪;一;;1616;;将军衙门;乌拉宁古塔将军衙门;昂邦章京;昂邦章京;从一;;戴珠瑚;;;正蓝;;;;
天聪;五;;1620;;将军衙门;乌拉宁古塔将军衙门;昂邦章京;昂邦章京;从一;;吴把哈把图鲁;;;正黄;;;;
崇德;二;;1637;;将军衙门;乌拉宁古塔将军衙门;散骑郎;散骑郎;从一;;钟五戴;;;镶白;;;;
崇德;四;;1639;;将军衙门;乌拉宁古塔将军衙门;散骑郎;散骑郎;从一;;喀尔喀穆;;;镶黄;;;;
顺治;四;;1647;;将军衙门;乌拉宁古塔将军衙门;佐领;佐领;从一;;海色;;满洲;正白;;;;
顺治;十;;1653;;将军衙门;乌拉宁古塔将军衙门;昂邦章京;昂邦章京;从一;;沙尔虎达;沙尔虎大;满洲;镶蓝;;;;
顺治;十六;;1659;;将军衙门;乌拉宁古塔将军衙门;昂邦章京;昂邦章京;从一;;巴海;;满洲;镶蓝;;;;
康熙;一;;1662;;将军衙门;乌拉宁古塔将军衙门;将军;将军;从一;;巴海;;满洲;镶蓝;;;;
康熙;二十二;;1683;;将军衙门;乌拉宁古塔将军衙门;将军;将军;从一;;尹图;;;正红;;;;
康熙;一;;1662;;将军衙门;吉林将军;将军;将军;从一;;巴海;;满洲;镶蓝;;;;
康熙;二十二;;1683;;将军衙门;吉林将军;将军;将军;从一;;音图;;满洲;正红;;;;
康熙;二十八;;1679;;将军衙门;吉林将军;将军;将军;从一;;佟保;;满洲;正黄;;;;
康熙;三十五;;1696;;将军衙门;吉林将军;将军;将军;从一;;沙纳海;;满洲;镶黄;;;;
康熙;三十九;;1700;;将军衙门;吉林将军;将军;将军;从一;宗室;扬福;;满洲;镶蓝;;;;
康熙;四十八;;1709;;将军衙门;吉林将军;将军;将军;从一;觉罗;蒙古洛;;满洲;镶蓝;;;;
康熙;五十四;;1715;;将军衙门;吉林将军;将军;将军;从一;;穆森;;满洲;镶白;;;;
康熙;五十七;;1718;;将军衙门;吉林将军;将军;将军;从一;宗室;巴赛;;满洲;镶蓝;;奉恩辅国公;;
雍正;五;;1727;;将军衙门;吉林将军;将军;将军;从一;;哈达;;满洲;正蓝;;;;
雍正;八;;1730;;将军衙门;吉林将军;将军;将军;从一;;常德;;满洲;镶黄;;;;
雍正;十;;1732;;将军衙门;吉林将军;将军;将军;从一;;都赍;;满洲;正蓝;;;;
雍正;十;;1732;;将军衙门;吉林将军;将军;将军;从一;;博第;;满洲;正蓝;;;;
乾隆;一;八;1723;3;将军衙门;吉林将军;将军;将军;从一;;吉党阿;;满洲;正黄;;;;
乾隆;六;八;1741;3;将军衙门;吉林将军;将军;将军;从一;;鄂尔达;;满洲;正白;;;;
乾隆;八;九;1743;3;将军衙门;吉林将军;将军;将军;从一;;博第;;满洲;正蓝;;;;
乾隆;九;三;1744;1;将军衙门;吉林将军;将军;将军;从一;;巴灵阿;;满洲;正黄;;;;
乾隆;十一;;1746;;将军衙门;吉林将军;将军;将军;从一;;阿兰泰;;蒙古;正白;;;;
乾隆;十三;四;1748;1;将军衙门;吉林将军;将军;将军;从一;;索拜;;;;;;;
乾隆;十三;闰七;1748;2;将军衙门;吉林将军;将军;将军;从一;;永兴;;满洲;正白;;;;
乾隆;十五;十二;1750;4;将军衙门;吉林将军;将军;将军;从一;;新柱;;满洲;镶黄;;;;
乾隆;十五;五;1750;2;将军衙门;吉林将军;将军;将军;从一;;卓鼐;卓奈;满洲;正蓝;;;;
乾隆;十六;四;1751;1;将军衙门;吉林将军;将军;将军;从一;觉罗;傅森;;满洲;镶黄;;;;
乾隆;二十;十二;1755;4;将军衙门;吉林将军;将军;将军;从一;觉罗;额尔登;;满洲;正红;;;;
乾隆;二十一;;1756;;将军衙门;吉林将军;将军;将军;从一;;傅森;;满洲;镶黄;;;;
乾隆;二十二;八;1757;3;将军衙门;吉林将军;将军;将军;从一;宗室;萨喇善;萨尔善;满洲;正白;;;;
乾隆;二十五;十二;1760;4;将军衙门;吉林将军;将军;将军;从一;宗室;恒禄;恒鲁;满洲;镶蓝;;奉恩辅国公;;
乾隆;三十四;一;1769;4;将军衙门;吉林将军;将军;将军;从一;;傅良;富良;满洲;镶黄;;头等敦惠伯;;
乾隆;三十五;四;1770;1;将军衙门;吉林将军;将军;将军;从一;宗室;富椿;;满洲;镶红;;奉恩辅国公;;
乾隆;四十二;六;1777;2;将军衙门;吉林将军;将军;将军;从一;;福康安;;满洲;镶黄;;闲散袭云骑尉;;
乾隆;四十三;十一;1778;4;将军衙门;吉林将军;将军;将军;从一;;和隆武;;满洲;正黄;;;;
乾隆;四十七;八;1782;3;将军衙门;吉林将军;将军;将军;从一;宗室;永玮;;满洲;镶蓝;;奉恩辅国公;;
乾隆;四十七;九;1782;3;将军衙门;吉林将军;将军;将军;从一;;庆桂;;满洲;镶黄;;;荫生;
乾隆;四十九;三;1784;1;将军衙门;吉林将军;将军;将军;从一;;都尔嘉;;满洲;正白;;;;
乾隆;五十三;十;1788;3;将军衙门;吉林将军;将军;将军;从一;宗室;恒秀;;满洲;镶蓝;;;;
乾隆;五十四;四;1789;1;将军衙门;吉林将军;将军;将军;从一;宗室;琳宁;;满洲;镶蓝;;;;
乾隆;五十六;九;1791;3;将军衙门;吉林将军;将军;将军;从一;宗室;恒秀;;满洲;镶蓝;;;;
乾隆;五十九;一;1794;4;将军衙门;吉林将军;将军;将军;从一;;宝琳;;满洲;正黄;;;;
乾隆;五十九;九;1794;3;将军衙门;吉林将军;将军;将军;从一;;秀林;;满洲;镶白;;;;
嘉庆;八;五;1803;2;将军衙门;吉林将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;八;八;1803;3;将军衙门;吉林将军;将军;将军;从一;;秀林;;满洲;镶白;;;;
嘉庆;十四;十二;1809;4;将军衙门;吉林将军;将军;将军;从一;;赛冲阿;;满洲;正黄;;;;
嘉庆;十八;四;1813;1;将军衙门;吉林将军;将军;将军;从一;;喜明;;满洲;正蓝;;;;
嘉庆;十九;二;1814;1;将军衙门;吉林将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;二十二;二;1817;1;将军衙门;吉林将军;将军;将军;从一;;松菻;松宁;蒙古;正蓝;;;;
嘉庆;二十三;九;1818;3;将军衙门;吉林将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
道光;二;六;1822;2;将军衙门;吉林将军;将军;将军;从一;;松菻;;蒙古;正蓝;;;;
道光;三;九;1823;3;将军衙门;吉林将军;将军;将军;从一;;松筠;;蒙古;正蓝;;;;
道光;四;二;1824;1;将军衙门;吉林将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
道光;七;七;1827;2;将军衙门;吉林将军;将军;将军;从一;;博启图;;满洲;镶黄;;;荫生;
道光;九;二;1829;1;将军衙门;吉林将军;将军;将军;从一;;瑚松额;;满洲;正黄;;西安驻防前锋;;
道光;十;;1860;;将军衙门;吉林将军;将军;将军;从一;;倭楞泰;;满洲;镶蓝;;;;马甲
道光;;;;;将军衙门;吉林将军;将军;将军;从一;;瑚松额;;满洲;正黄;;西安驻防前锋;;
道光;十;三;1860;1;将军衙门;吉林将军;将军;将军;从一;;福克精阿;富克精额;满洲;正白;;;;
道光;十一;九;1831;3;将军衙门;吉林将军;将军;将军;从一;觉罗;宝兴;;满洲;正黄;;;进士;
道光;十三;四;1833;1;将军衙门;吉林将军;将军;将军;从一;;保昌;;满洲;正蓝;;;官学生;
道光;十五;一;1835;4;将军衙门;吉林将军;将军;将军;从一;;苏清阿;;满洲;镶白;;;;
道光;十五;二;1835;1;将军衙门;吉林将军;将军;将军;从一;;保昌;;满洲;正蓝;;;官学生;
道光;十五;闰六;1835;2;将军衙门;吉林将军;将军;将军;从一;宗室;祥康;;满洲;正蓝;;;;
道光;十五;十二;1835;4;将军衙门;吉林将军;将军;将军;从一;;乐善;;满洲;正黄;;;;
道光;十六;四;1836;1;将军衙门;吉林将军;将军;将军;从一;宗室;祥康;;满洲;正蓝;;;;
道光;十七;一;1836;4;将军衙门;吉林将军;将军;将军;从一;宗室;祥康;;满洲;正蓝;;;;
道光;二十;;1840;;将军衙门;吉林将军;将军;将军;从一;宗室;禄普;;满洲;镶蓝;;三等侍卫;;
道光;;;;;将军衙门;吉林将军;将军;将军;从一;宗室;祥康;;满洲;正蓝;;;;
道光;二十;四;1840;1;将军衙门;吉林将军;将军;将军;从一;;经额布;;满洲;正黄;;;贡生;
道光;二十;;1840;;将军衙门;吉林将军;将军;将军;从一;;果升阿;果星阿;满洲;镶黄;;;;
道光;二十;;1840;;将军衙门;吉林将军;将军;将军;从一;宗室;惟勤;;满洲;镶蓝;;;进士;
道光;二十八;十二;1848;4;将军衙门;吉林将军;将军;将军;从一;;倭什讷;;蒙古;正黄;;;荫生;
道光;三十;五;1850;2;将军衙门;吉林将军;将军;将军;从一;;固庆;;满洲;正黄;;;举人;
咸丰;三;一;1853;4;将军衙门;吉林将军;将军;将军;从一;宗室;恩华;;满洲;镶蓝;;三等辅国将军授散秩大臣;;
咸丰;三;一;1853;4;将军衙门;吉林将军;将军;将军;从一;;景淳;景纶;汉军;正黄;;印务章京;荫生;
咸丰;八;;1858;;将军衙门;吉林将军;将军;将军;从一;;承志;;满洲;正白;;;;
咸丰;;;;;将军衙门;吉林将军;将军;将军;从一;;景淳;景纶;汉军;正黄;;印务章京;;
同治;三;十二;1864;4;将军衙门;吉林将军;将军;将军;从一;;皁保;;满洲;镶黄;;;;
同治;四;闰五;1865;2;将军衙门;吉林将军;将军;将军;从一;;恩合;;蒙古;正黄;;;;
同治;四;七;1865;2;将军衙门;吉林将军;将军;将军;从一;;皁保;;满洲;镶黄;;;;
同治;四;九;1865;3;将军衙门;吉林将军;将军;将军;从一;;徳英;;蒙古;镶黄;正蓝;;附生;
同治;五;二;1866;1;将军衙门;吉林将军;将军;将军;从一;;富明阿;;汉军;正白;;马甲;;
同治;九;九;1870;3;将军衙门;吉林将军;将军;将军;从一;宗室;奕榕;;满洲;镶白;;;;
光绪;一;;1875;;将军衙门;吉林将军;将军;将军;从一;;穆图善;;满洲;镶黄;;黑龙江驻防前锋;;
光绪;二;;1876;;将军衙门;吉林将军;将军;将军;从一;;古尼音布;;满洲;正蓝;;领催;;
光绪;四;;1878;;将军衙门;吉林将军;将军;将军;从一;;崇绮;;满洲;镶黄;;同治四年状元三等承恩公;状元;
光绪;九;;1883;;将军衙门;吉林将军;将军;将军;从一;;玉亮;;满洲;正红;;;;
光绪;九;;1883;;将军衙门;吉林将军;将军;将军;从一;;希元;;蒙古;正黄;;;;
光绪;十四;;1888;;将军衙门;吉林将军;将军;将军;从一;;长顺;;满洲;正白;;;;
光绪;十七;;1891;;将军衙门;吉林将军;将军;将军;从一;;长顺;;满洲;正白;;;;
光绪;十九;;1893;;将军衙门;吉林将军;将军;将军;从一;;沙克都林扎布;;;;;;;
光绪;;;;;将军衙门;吉林将军;将军;将军;从一;;长顺;;满洲;正白;;;;
光绪;二十;;1894;;将军衙门;吉林将军;将军;将军;从一;;恩泽;;蒙古;镶蓝;;;监生;
光绪;二十一;;1895;;将军衙门;吉林将军;将军;将军;从一;;长顺;;满洲;正白;;;;
光绪;二十五;;1899;;将军衙门;吉林将军;将军;将军;从一;;长顺;;满洲;正白;;;;
光绪;三十;;1904;;将军衙门;吉林将军;将军;将军;从一;;富顺;;满洲;镶红;;;;
光绪;三十一;;1905;;将军衙门;吉林将军;将军;将军;从一;;达桂;;汉军;正黄;;;;
光绪;三十二;;1906;;将军衙门;吉林将军;将军;将军;从一;;成勋;;汉军;正黄;;;;
光绪;;;;;将军衙门;吉林将军;将军;将军;从一;;达桂;;汉军;正黄;;;;
康熙;二十二;十;1683;3;将军衙门;黑龙江将军;将军;将军;从一;;萨布素;;满洲;镶黄;;;;
康熙;四十;二;1701;1;将军衙门;黑龙江将军;将军;将军;从一;;沙纳海;;满洲;镶黄;;;;
康熙;四十二;八;1703;3;将军衙门;黑龙江将军;将军;将军;从一;;宝鼎;;满洲;正黄;;;;
康熙;四十七;十一;1708;4;将军衙门;黑龙江将军;将军;将军;从一;宗室;法都;;满洲;正黄;;;;
康熙;四十八;二;1709;1;将军衙门;黑龙江将军;将军;将军;从一;宗室;扬福;;满洲;镶蓝;;;;
康熙;五十四;五;1715;2;将军衙门;黑龙江将军;将军;将军;从一;宗室;三官保;;满洲;;;;;
康熙;五十五;十;1716;3;将军衙门;黑龙江将军;将军;将军;从一;;托柳;;满洲;镶红;;;;
康熙;五十九;二;1720;1;将军衙门;黑龙江将军;将军;将军;从一;;成泰;;满洲;正黄;;;;
雍正;四;;1726;;将军衙门;黑龙江将军;将军;将军;从一;;富尔丹;;满洲;镶黄;;;;
雍正;六;;1728;;将军衙门;黑龙江将军;将军;将军;从一;;那苏图;;满洲;镶黄;;;;
雍正;八;一;1730;4;将军衙门;黑龙江将军;将军;将军;从一;;卓尔海;;满洲;镶红;;;;
雍正;十;九;1732;3;将军衙门;黑龙江将军;将军;将军;从一;;塔尔岱;;满洲;镶蓝;;;;
乾隆;一;三;1723;1;将军衙门;黑龙江将军;将军;将军;从一;;乌哩布;;满洲;镶红;;;;
乾隆;一;十二;1723;4;将军衙门;黑龙江将军;将军;将军;从一;;额勒图;;满洲;镶红;;;;
乾隆;三;七;1783;2;将军衙门;黑龙江将军;将军;将军;从一;;博第;;满洲;正蓝;;;;
乾隆;八;一;1743;4;将军衙门;黑龙江将军;将军;将军;从一;;傅森;;满洲;镶红;;;;
乾隆;十四;;1749;;将军衙门;黑龙江将军;将军;将军;从一;;富尔丹;;满洲;镶黄;;;;
乾隆;十五;;1750;;将军衙门;黑龙江将军;将军;将军;从一;;绰尔多;;满洲;正黄;;;;
乾隆;十九;七;1754;2;将军衙门;黑龙江将军;将军;将军;从一;;清葆;;满洲;镶红;;;;
乾隆;十九;八;1754;3;将军衙门;黑龙江将军;将军;将军;从一;;达尔当阿;;满洲;镶黄;;;;
乾隆;二十一;三;1756;1;将军衙门;黑龙江将军;将军;将军;从一;;达色;;满洲;正黄;;;;
乾隆;二十一;九;1756;3;将军衙门;黑龙江将军;将军;将军;从一;;绰尔多;;满洲;正黄;;;;
乾隆;二十七;十;1762;3;将军衙门;黑龙江将军;将军;将军;从一;;国多欢;;满洲;镶红;;;;
乾隆;二十九;四;1764;1;将军衙门;黑龙江将军;将军;将军;从一;;富僧格;;满洲;正黄;;;;
乾隆;三十三;十一;1768;4;将军衙门;黑龙江将军;将军;将军;从一;;傅玉;;满洲;镶黄;;三等承恩公;;
乾隆;三十五;八;1770;3;将军衙门;黑龙江将军;将军;将军;从一;宗室;增海;;满洲;正蓝;;;;
乾隆;三十七;九;1772;3;将军衙门;黑龙江将军;将军;将军;从一;;傅玉;;满洲;镶黄;;;;
乾隆;四十四;十一;1779;4;将军衙门;黑龙江将军;将军;将军;从一;宗室;永玮;;满洲;镶蓝;;奉恩辅国公;;
乾隆;四十七;十;1782;3;将军衙门;黑龙江将军;将军;将军;从一;宗室;恒秀;;满洲;正蓝;;;;
乾隆;五十三;十二;1788;4;将军衙门;黑龙江将军;将军;将军;从一;宗室;琳宁;;满洲;镶蓝;;;笔帖式;
乾隆;五十四;七;1789;2;将军衙门;黑龙江将军;将军;将军;从一;宗室;都尔嘉;;满洲;正白;;;;
乾隆;五十七;十一;1792;4;将军衙门;黑龙江将军;将军;将军;从一;;明亮;;满洲;镶黄;;;文生员;
乾隆;五十九;;1794;;将军衙门;黑龙江将军;将军;将军;从一;;舒亮;;蒙古;镶黄;;;进士;
乾隆;六十;;1795;;将军衙门;黑龙江将军;将军;将军;从一;宗室;永琨;;满洲;正蓝;;;;
嘉庆;二;;1797;;将军衙门;黑龙江将军;将军;将军;从一;;额勒伯克;;蒙古;正白;;;荫生;
嘉庆;四;;1799;;将军衙门;黑龙江将军;将军;将军;从一;;那奇泰;;满洲;镶黄;;;;
嘉庆;五;;1800;;将军衙门;黑龙江将军;将军;将军;从一;宗室;景熠;;满洲;镶蓝;;三等辅国将军;;
嘉庆;六;;1801;;将军衙门;黑龙江将军;将军;将军;从一;;那奇泰;;满洲;正蓝;;;;
嘉庆;九;;1804;;将军衙门;黑龙江将军;将军;将军;从一;;观明;;满洲;镶黄;;;;
嘉庆;十四;;1809;;将军衙门;黑龙江将军;将军;将军;从一;宗室;斌静;;满洲;镶红;;闲散宗室挑补十五善射;;
嘉庆;十八;;1813;;将军衙门;黑龙江将军;将军;将军;从一;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;十九;;1814;;将军衙门;黑龙江将军;将军;将军;从一;;特依顺保;;满洲;正白;;;;
嘉庆;;;;;将军衙门;黑龙江将军;将军;将军;从一;;苏清阿;;满洲;镶白;;;;
嘉庆;二十三;;1818;;将军衙门;黑龙江将军;将军;将军;从一;;松宁;;满洲;镶红;;;;
嘉庆;二十五;;1820;;将军衙门;黑龙江将军;将军;将军;从一;宗室;奕颢;;满洲;镶蓝;;;;
道光;二;;1822;;将军衙门;黑龙江将军;将军;将军;从一;;松菻;松林;满洲;正红;;;;
道光;二;;1822;;将军衙门;黑龙江将军;将军;将军;从一;;德英阿;德宁阿;满洲;镶蓝;;袭世管佐领;笔帖式;
道光;二;;1822;;将军衙门;黑龙江将军;将军;将军;从一;;禄成;;蒙古;正红;;委署前锋校;;
道光;八;;1828;;将军衙门;黑龙江将军;将军;将军;从一;;苏冲阿;苏崇阿;满洲;正蓝;;;;
道光;八;;1828;;将军衙门;黑龙江将军;将军;将军;从一;宗室;果齐斯欢;;满洲;镶蓝;;;进士;
道光;八;;1828;;将军衙门;黑龙江将军;将军;将军;从一;;特依顺保;;满洲;正白;;;;
道光;十;;1860;;将军衙门;黑龙江将军;将军;将军;从一;;富僧德;;满洲;镶蓝;;亲军;;
道光;十;;1860;;将军衙门;黑龙江将军;将军;将军;从一;;英惠;;满洲;镶红;;;荫生;
道光;十;;1860;;将军衙门;黑龙江将军;将军;将军;从一;;玉英;;;;;;;
道光;;;;;将军衙门;黑龙江将军;将军;将军;从一;;富僧德;;满洲;镶蓝;;亲军;;
道光;十四;;1834;;将军衙门;黑龙江将军;将军;将军;从一;宗室;奕经;;满洲;镶红;;;;
道光;十五;;1835;;将军衙门;黑龙江将军;将军;将军;从一;;保昌;;满洲;正蓝;;;官学生;
道光;十五;;1835;;将军衙门;黑龙江将军;将军;将军;从一;;奇明保;;满洲;正白;;热河驻防，由行伍升前锋蓝翎长;;
道光;十五;;1835;;将军衙门;黑龙江将军;将军;将军;从一;宗室;祥康;;满洲;正蓝;;;;
